2023-09-27 19:54:02 CST, 172.16.1.101:39372, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1, nil, 0 us, 8389877, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/dir.mdtest.0.395, nil, 0 us, 1383, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/dir.mdtest.0.396, nil, 0 us, 4195726, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/dir.mdtest.0.398, nil, 0 us, 1384, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/dir.mdtest.0.399, nil, 0 us, 4195727, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/dir.mdtest.0.401, nil, 0 us, 1385, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/dir.mdtest.0.402, nil, 0 us, 4195728, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/dir.mdtest.0.404, nil, 0 us, 1386, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/dir.mdtest.0.405, nil, 0 us, 4195729, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/dir.mdtest.0.407, nil, 0 us, 1387, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/dir.mdtest.0.408, nil, 0 us, 4195730, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.100, nil, 0 us, 1388, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.101, nil, 0 us, 4195731, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.103, nil, 0 us, 1389, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.104, nil, 0 us, 4195732, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.106, nil, 0 us, 1390, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.107, nil, 0 us, 4195733, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/dir.mdtest.0.109, nil, 0 us, 1391, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.410, nil, 0 us, 4195734, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.412, nil, 0 us, 1392, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.413, nil, 0 us, 4195735, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.415, nil, 0 us, 1393, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.416, nil, 0 us, 4195736, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.418, nil, 0 us, 1394, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/dir.mdtest.0.419, nil, 0 us, 4195737, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/dir.mdtest.0.421, nil, 0 us, 1395, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/dir.mdtest.0.422, nil, 0 us, 4195738, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/dir.mdtest.0.424, nil, 0 us, 1396, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/dir.mdtest.0.425, nil, 0 us, 4195739, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/dir.mdtest.0.427, nil, 0 us, 1397, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/dir.mdtest.0.428, nil, 0 us, 4195740, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.430, nil, 0 us, 1398, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.431, nil, 0 us, 4195741, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.433, nil, 0 us, 1399, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.434, nil, 0 us, 4195742, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.436, nil, 0 us, 1400, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.437, nil, 0 us, 4195743, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/dir.mdtest.0.439, nil, 0 us, 1401, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.440, nil, 0 us, 4195744, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.442, nil, 0 us, 1402, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.443, nil, 0 us, 4195745, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.445, nil, 0 us, 1403, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.446, nil, 0 us, 4195746, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.448, nil, 0 us, 1404, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/dir.mdtest.0.449, nil, 0 us, 4195747, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/dir.mdtest.0.111, nil, 0 us, 1405, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/dir.mdtest.0.112, nil, 0 us, 4195748, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/dir.mdtest.0.114, nil, 0 us, 1406, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/dir.mdtest.0.115, nil, 0 us, 4195749, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/dir.mdtest.0.117, nil, 0 us, 1407, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/dir.mdtest.0.118, nil, 0 us, 4195750, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.450, nil, 0 us, 1408, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.451, nil, 0 us, 4195751, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.453, nil, 0 us, 1409, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.454, nil, 0 us, 4195752, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.456, nil, 0 us, 1410, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.457, nil, 0 us, 4195753, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/dir.mdtest.0.459, nil, 0 us, 1411, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.460, nil, 0 us, 4195754, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.462, nil, 0 us, 1412, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.463, nil, 0 us, 4195755, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.465, nil, 0 us, 1413, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.466, nil, 0 us, 4195756, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.468, nil, 0 us, 1414, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/dir.mdtest.0.469, nil, 0 us, 4195757, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/dir.mdtest.0.471, nil, 0 us, 1415, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/dir.mdtest.0.472, nil, 0 us, 4195758, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/dir.mdtest.0.474, nil, 0 us, 1416, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/dir.mdtest.0.475, nil, 0 us, 4195759, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/dir.mdtest.0.477, nil, 0 us, 1417, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/dir.mdtest.0.478, nil, 0 us, 4195760, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.480, nil, 0 us, 1418, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.481, nil, 0 us, 4195761, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.483, nil, 0 us, 1419, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.484, nil, 0 us, 4195762, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.486, nil, 0 us, 1420, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.487, nil, 0 us, 4195763, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/dir.mdtest.0.489, nil, 0 us, 1421, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.120, nil, 0 us, 4195764, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.122, nil, 0 us, 1422, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.123, nil, 0 us, 4195765, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.125, nil, 0 us, 1423, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.126, nil, 0 us, 4195766, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.128, nil, 0 us, 1424, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/dir.mdtest.0.129, nil, 0 us, 4195767, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/dir.mdtest.0.491, nil, 0 us, 1425, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/dir.mdtest.0.492, nil, 0 us, 4195768, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/dir.mdtest.0.494, nil, 0 us, 1426, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/dir.mdtest.0.495, nil, 0 us, 4195769, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/dir.mdtest.0.497, nil, 0 us, 1427, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/dir.mdtest.0.498, nil, 0 us, 4195770, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.500, nil, 0 us, 1428, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.501, nil, 0 us, 4195771, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.503, nil, 0 us, 1429, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.504, nil, 0 us, 4195772, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.506, nil, 0 us, 1430, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.507, nil, 0 us, 4195773, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/dir.mdtest.0.509, nil, 0 us, 1431, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.510, nil, 0 us, 4195774, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.512, nil, 0 us, 1432, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.513, nil, 0 us, 4195775, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.515, nil, 0 us, 1433, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.516, nil, 0 us, 4195776, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.518, nil, 0 us, 1434, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.51/dir.mdtest.0.519, nil, 0 us, 4195777, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.52/dir.mdtest.0.521, nil, 0 us, 1435, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.52/dir.mdtest.0.522, nil, 0 us, 4195778, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.52/dir.mdtest.0.524, nil, 0 us, 1436, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.52/dir.mdtest.0.525, nil, 0 us, 4195779, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.52/dir.mdtest.0.527, nil, 0 us, 1437, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.52/dir.mdtest.0.528, nil, 0 us, 4195780, 0
2023-09-27 19:54:03 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.3/dir.mdtest.0.30, nil, 0 us, 1438, 0
