2023-09-27 19:26:18 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0, nil, 0 us, 669, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.792, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.792, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.792, nil, 0 us, 4195302, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.793, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.793, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.794, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.794, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.794, nil, 0 us, 959, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.795, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.795, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.795, nil, 0 us, 4195303, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.796, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.796, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.797, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.797, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.797, nil, 0 us, 960, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.798, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.798, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.798, nil, 0 us, 4195304, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.799, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.79/dir.mdtest.0.799, nil, 0 us, 0, 4195039
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.800, nil, 0 us, 961, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.801, nil, 0 us, 4195305, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.803, nil, 0 us, 962, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.804, nil, 0 us, 4195306, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.806, nil, 0 us, 963, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.807, nil, 0 us, 4195307, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.19/mdtest_tree.80/dir.mdtest.0.809, nil, 0 us, 964, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.200, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.200, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.200, nil, 0 us, 4195308, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.201, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.201, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.202, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.202, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.202, nil, 0 us, 965, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.203, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.203, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.203, nil, 0 us, 4195309, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.204, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.204, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.205, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.205, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.205, nil, 0 us, 966, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.206, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.206, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.206, nil, 0 us, 4195310, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.207, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.207, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.208, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.208, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.208, nil, 0 us, 967, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.209, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.209, nil, 0 us, 0, 696
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/dir.mdtest.0.209, nil, 0 us, 4195311, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.810, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.810, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.811, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.811, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.811, nil, 0 us, 968, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.812, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.812, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.812, nil, 0 us, 4195312, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.813, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.813, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.814, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.814, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.814, nil, 0 us, 969, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.815, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.815, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.815, nil, 0 us, 4195313, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.816, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.816, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.817, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.817, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.817, nil, 0 us, 970, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.818, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.818, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.818, nil, 0 us, 4195314, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.819, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.81/dir.mdtest.0.819, nil, 0 us, 0, 4195040
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.820, nil, 0 us, 971, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.821, nil, 0 us, 4195315, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.823, nil, 0 us, 972, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.824, nil, 0 us, 4195316, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.826, nil, 0 us, 973, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.827, nil, 0 us, 4195317, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.82/dir.mdtest.0.829, nil, 0 us, 974, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.830, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.830, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.830, nil, 0 us, 4195318, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.831, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.831, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.832, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.832, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.832, nil, 0 us, 975, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.833, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.833, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.833, nil, 0 us, 4195319, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.834, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.834, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.835, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.835, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.835, nil, 0 us, 976, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.836, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.836, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.836, nil, 0 us, 4195320, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.837, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.837, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.838, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.838, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.838, nil, 0 us, 977, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.839, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.839, nil, 0 us, 0, 697
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.83/dir.mdtest.0.839, nil, 0 us, 4195321, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.840, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.840, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.841, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.841, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.841, nil, 0 us, 978, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.842, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.842, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.842, nil, 0 us, 4195322, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.843, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.843, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.844, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.844, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.844, nil, 0 us, 979, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.845, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.845, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.845, nil, 0 us, 4195323, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.846, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.846, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.847, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.847, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.847, nil, 0 us, 980, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.848, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.848, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.848, nil, 0 us, 4195324, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, dir.mdtest.0.849, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.4/mdtest_tree.20/mdtest_tree.84/dir.mdtest.0.849, nil, 0 us, 0, 4195041
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.0, nil, 0 us, 981, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.0, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.0, nil, 0 us, 981, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.1, nil, 0 us, 4195325, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.1, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.1, nil, 0 us, 4195325, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.2, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.2, nil, 0 us, 8389594, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.3, nil, 0 us, 982, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.3, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.3, nil, 0 us, 982, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.4, nil, 0 us, 4195326, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.4, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.4, nil, 0 us, 4195326, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.5, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.5, nil, 0 us, 8389595, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.6, nil, 0 us, 983, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.6, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.6, nil, 0 us, 983, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.7, nil, 0 us, 4195327, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.7, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.7, nil, 0 us, 4195327, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.8, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.8, nil, 0 us, 8389596, 4195013
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.9, nil, 0 us, 984, 0
2023-09-27 19:26:23 CST, 172.16.1.103:46824, ltptest, OpMetaCreateDentry, file.mdtest.0.9, /out/test-dir.0-0/mdtest_tree.0/file.mdtest.0.9, nil, 0 us, 984, 4195013
